"record_id","time","variable","response","part","question"
11,5,"p1_q32",9,"1","32"
11,5,"p1_q33",7,"1","33"
11,5,"p1_q34",8,"1","34"
11,5,"p1_q35",7,"1","35"
11,5,"p1_q36",6,"1","36"
11,5,"p1_q37",6,"1","37"
11,5,"p1_q38",8,"1","38"
11,5,"p1_q39",8,"1","39"
11,5,"p1_q40",8,"1","40"
11,5,"p1_q41",1,"1","41"
11,5,"p2_example",6,"2",NA
11,5,"p2_q1a",6,"2","1a"
11,5,"p2_q2a",0,"2","2a"
11,5,"p2_q3a",6,"2","3a"
11,5,"p2_q4a",0,"2","4a"
11,5,"p2_q5a",0,"2","5a"
11,5,"p2_q6a",1,"2","6a"
11,5,"p2_q7a",6,"2","7a"
11,5,"p2_q8a",6,"2","8a"
11,5,"p2_q9a",6,"2","9a"
11,5,"p2_q10a",0,"2","10a"
11,5,"p2_q11a",2,"2","11a"
11,5,"p2_q12a",4,"2","12a"
11,5,"p2_q13a",3,"2","13a"
11,5,"p2_q14a",0,"2","14a"
11,5,"p2_q15a",0,"2","15a"
11,5,"p2_q16a",2,"2","16a"
11,5,"p2_q17a",0,"2","17a"
11,5,"p2_q18a",0,"2","18a"
11,5,"p2_q19a",0,"2","19a"
11,5,"p3_q1___0",1,"3","1___0"
11,5,"p3_q1___1",0,"3","1___1"
11,5,"p3_q1___2",0,"3","1___2"
11,5,"p3_q1___3",0,"3","1___3"
11,5,"p3_q1___4",1,"3","1___4"
11,5,"p3_q1___5",1,"3","1___5"
11,5,"p3_q1___6",0,"3","1___6"
11,5,"p4_q1",0,"4","1"
11,5,"p4_q2",0,"4","2"
11,5,"p4_q3",0,"4","3"
11,5,"p4_q5",1,"4","5"
11,5,"p4_q6",0,"4","6"
11,5,"p4_q7",0,"4","7"
11,5,"p4_q9",2,"4","9"
11,5,"p4_q10",0,"4","10"
11,5,"p4_q11",0,"4","11"
11,5,"p4_q12",1,"4","12"
11,5,"p4_q13",0,"4","13"
11,5,"p4_q14",0,"4","14"
11,5,"p4_q15",0,"4","15"
11,5,"p4_q16",0,"4","16"
11,5,"p4_q17",1,"4","17"
11,5,"p4_q18",5,"4","18"
11,5,"p4_q19",0,"4","19"
11,5,"p4_q20",0,"4","20"
11,5,"p4_q21",1,"4","21"
11,5,"p4_q22",0,"4","22"
11,5,"p4_q23",0,"4","23"
11,5,"p4_q24",0,"4","24"
12,0,"p1_q1",7,"1","1"
12,0,"p1_q2",8,"1","2"
12,0,"p1_q3",8,"1","3"
12,0,"p1_q4",6,"1","4"
12,0,"p1_q5",6,"1","5"
12,0,"p1_q6",1,"1","6"
12,0,"p1_q7",1,"1","7"
12,0,"p1_q8",6,"1","8"
12,0,"p1_q9",1,"1","9"
12,0,"p1_q10",4,"1","10"
12,0,"p1_q11",3,"1","11"
12,0,"p1_q12",3,"1","12"
12,0,"p1_q13",1,"1","13"
12,0,"p1_q14",1,"1","14"
12,0,"p1_q15",1,"1","15"
12,0,"p1_q16",1,"1","16"
12,0,"p1_q17",8,"1","17"
12,0,"p1_q18",9,"1","18"
12,0,"p1_q19",1,"1","19"
12,0,"p1_q20",1,"1","20"
12,0,"p1_q22",2,"1","22"
12,0,"p1_q21",1,"1","21"
12,0,"p1_q23",1,"1","23"
12,0,"p1_q24",1,"1","24"
12,0,"p1_q25",3,"1","25"
12,0,"p1_q26",5,"1","26"
12,0,"p1_q27",3,"1","27"
12,0,"p1_q28",8,"1","28"
12,0,"p1_q29",1,"1","29"
12,0,"p1_q30",5,"1","30"
12,0,"p1_q31",3,"1","31"
12,0,"p1_q32",9,"1","32"
12,0,"p1_q33",2,"1","33"
12,0,"p1_q34",2,"1","34"
12,0,"p1_q35",4,"1","35"
12,0,"p1_q36",1,"1","36"
12,0,"p1_q37",5,"1","37"
12,0,"p1_q38",8,"1","38"
12,0,"p1_q39",9,"1","39"
12,0,"p1_q40",6,"1","40"
12,0,"p1_q41",1,"1","41"
12,0,"p2_example",2,"2",NA
12,0,"p2_q1a",0,"2","1a"
12,0,"p2_q2a",0,"2","2a"
12,0,"p2_q3a",6,"2","3a"
12,0,"p2_q4a",6,"2","4a"
12,0,"p2_q5a",6,"2","5a"
12,0,"p2_q6a",3,"2","6a"
12,0,"p2_q7a",1,"2","7a"
12,0,"p2_q8a",6,"2","8a"
12,0,"p2_q9a",0,"2","9a"
12,0,"p2_q10a",6,"2","10a"
12,0,"p2_q11a",2,"2","11a"
12,0,"p2_q12a",0,"2","12a"
12,0,"p2_q13a",0,"2","13a"
12,0,"p2_q14a",6,"2","14a"
12,0,"p2_q15a",0,"2","15a"
12,0,"p2_q16a",6,"2","16a"
12,0,"p2_q17a",6,"2","17a"
12,0,"p2_q18a",6,"2","18a"
12,0,"p2_q19a",0,"2","19a"
12,0,"p3_q1___0",0,"3","1___0"
12,0,"p3_q1___1",0,"3","1___1"
12,0,"p3_q1___2",0,"3","1___2"
12,0,"p3_q1___3",0,"3","1___3"
12,0,"p3_q1___4",1,"3","1___4"
12,0,"p3_q1___5",0,"3","1___5"
12,0,"p3_q1___6",0,"3","1___6"
12,0,"p4_q1",0,"4","1"
12,0,"p4_q2",0,"4","2"
12,0,"p4_q3",1,"4","3"
12,0,"p4_q5",1,"4","5"
12,0,"p4_q6",0,"4","6"
12,0,"p4_q7",0,"4","7"
12,0,"p4_q9",0,"4","9"
12,0,"p4_q10",0,"4","10"
12,0,"p4_q11",1,"4","11"
12,0,"p4_q12",1,"4","12"
12,0,"p4_q13",0,"4","13"
12,0,"p4_q14",0,"4","14"
12,0,"p4_q15",0,"4","15"
12,0,"p4_q16",1,"4","16"
12,0,"p4_q17",3,"4","17"
12,0,"p4_q18",0,"4","18"
12,0,"p4_q19",0,"4","19"
12,0,"p4_q20",5,"4","20"
12,0,"p4_q21",5,"4","21"
12,0,"p4_q22",5,"4","22"
12,0,"p4_q23",1,"4","23"
12,0,"p4_q24",1,"4","24"
12,5,"p1_q1",NA,"1","1"
12,5,"p1_q2",NA,"1","2"
12,5,"p1_q3",NA,"1","3"
12,5,"p1_q4",NA,"1","4"
12,5,"p1_q5",NA,"1","5"
12,5,"p1_q6",NA,"1","6"
12,5,"p1_q7",NA,"1","7"
12,5,"p1_q8",NA,"1","8"
12,5,"p1_q9",NA,"1","9"
12,5,"p1_q10",NA,"1","10"
12,5,"p1_q11",NA,"1","11"
12,5,"p1_q12",NA,"1","12"
12,5,"p1_q13",NA,"1","13"
12,5,"p1_q14",NA,"1","14"
12,5,"p1_q15",NA,"1","15"
12,5,"p1_q16",NA,"1","16"
12,5,"p1_q17",NA,"1","17"
12,5,"p1_q18",NA,"1","18"
12,5,"p1_q19",NA,"1","19"
12,5,"p1_q20",NA,"1","20"
12,5,"p1_q22",NA,"1","22"
12,5,"p1_q21",NA,"1","21"
12,5,"p1_q23",NA,"1","23"
12,5,"p1_q24",NA,"1","24"
12,5,"p1_q25",NA,"1","25"
12,5,"p1_q26",NA,"1","26"
12,5,"p1_q27",NA,"1","27"
12,5,"p1_q28",NA,"1","28"
12,5,"p1_q29",NA,"1","29"
12,5,"p1_q30",NA,"1","30"
12,5,"p1_q31",NA,"1","31"
12,5,"p1_q32",NA,"1","32"
12,5,"p1_q33",NA,"1","33"
12,5,"p1_q34",NA,"1","34"
12,5,"p1_q35",NA,"1","35"
12,5,"p1_q36",NA,"1","36"
12,5,"p1_q37",NA,"1","37"
12,5,"p1_q38",NA,"1","38"
12,5,"p1_q39",NA,"1","39"
12,5,"p1_q40",NA,"1","40"
12,5,"p1_q41",NA,"1","41"
12,5,"p2_example",NA,"2",NA
12,5,"p2_q1a",NA,"2","1a"
12,5,"p2_q2a",NA,"2","2a"
12,5,"p2_q3a",NA,"2","3a"
12,5,"p2_q4a",NA,"2","4a"
12,5,"p2_q5a",NA,"2","5a"
12,5,"p2_q6a",NA,"2","6a"
12,5,"p2_q7a",NA,"2","7a"
12,5,"p2_q8a",NA,"2","8a"
12,5,"p2_q9a",NA,"2","9a"
12,5,"p2_q10a",NA,"2","10a"
12,5,"p2_q11a",NA,"2","11a"
12,5,"p2_q12a",NA,"2","12a"
12,5,"p2_q13a",NA,"2","13a"
12,5,"p2_q14a",NA,"2","14a"
12,5,"p2_q15a",NA,"2","15a"
12,5,"p2_q16a",NA,"2","16a"
12,5,"p2_q17a",NA,"2","17a"
12,5,"p2_q18a",NA,"2","18a"
12,5,"p2_q19a",NA,"2","19a"
12,5,"p3_q1___0",0,"3","1___0"
12,5,"p3_q1___1",0,"3","1___1"
12,5,"p3_q1___2",0,"3","1___2"
12,5,"p3_q1___3",0,"3","1___3"
12,5,"p3_q1___4",0,"3","1___4"
12,5,"p3_q1___5",0,"3","1___5"
12,5,"p3_q1___6",0,"3","1___6"
12,5,"p4_q1",NA,"4","1"
12,5,"p4_q2",NA,"4","2"
12,5,"p4_q3",NA,"4","3"
12,5,"p4_q5",NA,"4","5"
12,5,"p4_q6",NA,"4","6"
12,5,"p4_q7",NA,"4","7"
12,5,"p4_q9",NA,"4","9"
12,5,"p4_q10",NA,"4","10"
12,5,"p4_q11",NA,"4","11"
12,5,"p4_q12",NA,"4","12"
12,5,"p4_q13",NA,"4","13"
12,5,"p4_q14",NA,"4","14"
12,5,"p4_q15",NA,"4","15"
12,5,"p4_q16",NA,"4","16"
12,5,"p4_q17",NA,"4","17"
12,5,"p4_q18",NA,"4","18"
12,5,"p4_q19",NA,"4","19"
12,5,"p4_q20",NA,"4","20"
12,5,"p4_q21",NA,"4","21"
12,5,"p4_q22",NA,"4","22"
12,5,"p4_q23",NA,"4","23"
12,5,"p4_q24",NA,"4","24"
13,0,"p1_q1",8,"1","1"
13,0,"p1_q2",6,"1","2"
13,0,"p1_q3",8,"1","3"
13,0,"p1_q4",1,"1","4"
13,0,"p1_q5",1,"1","5"
13,0,"p1_q6",1,"1","6"
13,0,"p1_q7",1,"1","7"
13,0,"p1_q8",1,"1","8"
13,0,"p1_q9",1,"1","9"
13,0,"p1_q10",1,"1","10"
13,0,"p1_q11",1,"1","11"
13,0,"p1_q12",1,"1","12"
13,0,"p1_q13",1,"1","13"
13,0,"p1_q14",1,"1","14"
13,0,"p1_q15",1,"1","15"
13,0,"p1_q16",1,"1","16"
13,0,"p1_q17",1,"1","17"
13,0,"p1_q18",1,"1","18"
13,0,"p1_q19",1,"1","19"
13,0,"p1_q20",1,"1","20"
13,0,"p1_q22",8,"1","22"
13,0,"p1_q21",8,"1","21"
13,0,"p1_q23",7,"1","23"
13,0,"p1_q24",1,"1","24"
13,0,"p1_q25",7,"1","25"
13,0,"p1_q26",7,"1","26"
13,0,"p1_q27",1,"1","27"
13,0,"p1_q28",1,"1","28"
13,0,"p1_q29",1,"1","29"
13,0,"p1_q30",1,"1","30"
13,0,"p1_q31",1,"1","31"
13,0,"p1_q32",1,"1","32"
13,0,"p1_q33",1,"1","33"
13,0,"p1_q34",1,"1","34"
13,0,"p1_q35",1,"1","35"
13,0,"p1_q36",1,"1","36"
13,0,"p1_q37",1,"1","37"
13,0,"p1_q38",1,"1","38"
13,0,"p1_q39",1,"1","39"
13,0,"p1_q40",1,"1","40"
13,0,"p1_q41",1,"1","41"
13,0,"p2_example",6,"2",NA
13,0,"p2_q1a",6,"2","1a"
13,0,"p2_q2a",0,"2","2a"
13,0,"p2_q3a",6,"2","3a"
13,0,"p2_q4a",0,"2","4a"
13,0,"p2_q5a",1,"2","5a"
13,0,"p2_q6a",1,"2","6a"
13,0,"p2_q7a",6,"2","7a"
13,0,"p2_q8a",6,"2","8a"
13,0,"p2_q9a",6,"2","9a"
13,0,"p2_q10a",6,"2","10a"
13,0,"p2_q11a",0,"2","11a"
13,0,"p2_q12a",1,"2","12a"
13,0,"p2_q13a",1,"2","13a"
13,0,"p2_q14a",0,"2","14a"
13,0,"p2_q15a",6,"2","15a"
13,0,"p2_q16a",1,"2","16a"
13,0,"p2_q17a",0,"2","17a"
13,0,"p2_q18a",0,"2","18a"
13,0,"p2_q19a",0,"2","19a"
13,0,"p3_q1___0",1,"3","1___0"
13,0,"p3_q1___1",0,"3","1___1"
13,0,"p3_q1___2",1,"3","1___2"
13,0,"p3_q1___3",0,"3","1___3"
13,0,"p3_q1___4",1,"3","1___4"
13,0,"p3_q1___5",0,"3","1___5"
13,0,"p3_q1___6",0,"3","1___6"
13,0,"p4_q1",0,"4","1"
13,0,"p4_q2",10,"4","2"
13,0,"p4_q3",9,"4","3"
13,0,"p4_q5",0,"4","5"
13,0,"p4_q6",0,"4","6"
13,0,"p4_q7",0,"4","7"
13,0,"p4_q9",1,"4","9"
13,0,"p4_q10",0,"4","10"
13,0,"p4_q11",2,"4","11"
13,0,"p4_q12",1,"4","12"
13,0,"p4_q13",0,"4","13"
13,0,"p4_q14",1,"4","14"
13,0,"p4_q15",0,"4","15"
13,0,"p4_q16",0,"4","16"
13,0,"p4_q17",1,"4","17"
13,0,"p4_q18",5,"4","18"
13,0,"p4_q19",5,"4","19"
13,0,"p4_q20",0,"4","20"
13,0,"p4_q21",0,"4","21"
13,0,"p4_q22",1,"4","22"
13,0,"p4_q23",1,"4","23"
13,0,"p4_q24",1,"4","24"
13,5,"p1_q1",NA,"1","1"
13,5,"p1_q2",NA,"1","2"
13,5,"p1_q3",NA,"1","3"
13,5,"p1_q4",NA,"1","4"
13,5,"p1_q5",NA,"1","5"
13,5,"p1_q6",NA,"1","6"
13,5,"p1_q7",NA,"1","7"
13,5,"p1_q8",NA,"1","8"
13,5,"p1_q9",NA,"1","9"
13,5,"p1_q10",NA,"1","10"
13,5,"p1_q11",NA,"1","11"
13,5,"p1_q12",NA,"1","12"
13,5,"p1_q13",NA,"1","13"
13,5,"p1_q14",NA,"1","14"
13,5,"p1_q15",NA,"1","15"
13,5,"p1_q16",NA,"1","16"
13,5,"p1_q17",NA,"1","17"
13,5,"p1_q18",NA,"1","18"
13,5,"p1_q19",NA,"1","19"
13,5,"p1_q20",NA,"1","20"
13,5,"p1_q22",NA,"1","22"
13,5,"p1_q21",NA,"1","21"
13,5,"p1_q23",NA,"1","23"
13,5,"p1_q24",NA,"1","24"
13,5,"p1_q25",NA,"1","25"
13,5,"p1_q26",NA,"1","26"
13,5,"p1_q27",NA,"1","27"
13,5,"p1_q28",NA,"1","28"
13,5,"p1_q29",NA,"1","29"
13,5,"p1_q30",NA,"1","30"
13,5,"p1_q31",NA,"1","31"
13,5,"p1_q32",NA,"1","32"
13,5,"p1_q33",NA,"1","33"
13,5,"p1_q34",NA,"1","34"
13,5,"p1_q35",NA,"1","35"
13,5,"p1_q36",NA,"1","36"
13,5,"p1_q37",NA,"1","37"
13,5,"p1_q38",NA,"1","38"
13,5,"p1_q39",NA,"1","39"
13,5,"p1_q40",NA,"1","40"
13,5,"p1_q41",NA,"1","41"
13,5,"p2_example",NA,"2",NA
13,5,"p2_q1a",NA,"2","1a"
13,5,"p2_q2a",NA,"2","2a"
13,5,"p2_q3a",NA,"2","3a"
13,5,"p2_q4a",NA,"2","4a"
13,5,"p2_q5a",NA,"2","5a"
13,5,"p2_q6a",NA,"2","6a"
13,5,"p2_q7a",NA,"2","7a"
13,5,"p2_q8a",NA,"2","8a"
13,5,"p2_q9a",NA,"2","9a"
13,5,"p2_q10a",NA,"2","10a"
13,5,"p2_q11a",NA,"2","11a"
13,5,"p2_q12a",NA,"2","12a"
13,5,"p2_q13a",NA,"2","13a"
13,5,"p2_q14a",NA,"2","14a"
13,5,"p2_q15a",NA,"2","15a"
13,5,"p2_q16a",NA,"2","16a"
13,5,"p2_q17a",NA,"2","17a"
13,5,"p2_q18a",NA,"2","18a"
13,5,"p2_q19a",NA,"2","19a"
13,5,"p3_q1___0",0,"3","1___0"
13,5,"p3_q1___1",0,"3","1___1"
13,5,"p3_q1___2",0,"3","1___2"
13,5,"p3_q1___3",0,"3","1___3"
13,5,"p3_q1___4",0,"3","1___4"
13,5,"p3_q1___5",0,"3","1___5"
13,5,"p3_q1___6",0,"3","1___6"
13,5,"p4_q1",NA,"4","1"
13,5,"p4_q2",NA,"4","2"
13,5,"p4_q3",NA,"4","3"
13,5,"p4_q5",NA,"4","5"
13,5,"p4_q6",NA,"4","6"
13,5,"p4_q7",NA,"4","7"
13,5,"p4_q9",NA,"4","9"
13,5,"p4_q10",NA,"4","10"
13,5,"p4_q11",NA,"4","11"
13,5,"p4_q12",NA,"4","12"
13,5,"p4_q13",NA,"4","13"
13,5,"p4_q14",NA,"4","14"
13,5,"p4_q15",NA,"4","15"
13,5,"p4_q16",NA,"4","16"
13,5,"p4_q17",NA,"4","17"
13,5,"p4_q18",NA,"4","18"
13,5,"p4_q19",NA,"4","19"
13,5,"p4_q20",NA,"4","20"
13,5,"p4_q21",NA,"4","21"
13,5,"p4_q22",NA,"4","22"
13,5,"p4_q23",NA,"4","23"
13,5,"p4_q24",NA,"4","24"
14,0,"p1_q1",7,"1","1"
14,0,"p1_q2",7,"1","2"
14,0,"p1_q3",3,"1","3"
14,0,"p1_q4",2,"1","4"
14,0,"p1_q5",6,"1","5"
14,0,"p1_q6",1,"1","6"
14,0,"p1_q7",2,"1","7"
14,0,"p1_q8",6,"1","8"
14,0,"p1_q9",2,"1","9"
14,0,"p1_q10",2,"1","10"
14,0,"p1_q11",7,"1","11"
14,0,"p1_q12",8,"1","12"
14,0,"p1_q13",6,"1","13"
14,0,"p1_q14",6,"1","14"
14,0,"p1_q15",1,"1","15"
14,0,"p1_q16",2,"1","16"
14,0,"p1_q17",1,"1","17"
14,0,"p1_q18",8,"1","18"
14,0,"p1_q19",1,"1","19"
14,0,"p1_q20",1,"1","20"
14,0,"p1_q22",4,"1","22"
14,0,"p1_q21",4,"1","21"
14,0,"p1_q23",8,"1","23"
14,0,"p1_q24",4,"1","24"
14,0,"p1_q25",9,"1","25"
14,0,"p1_q26",9,"1","26"
14,0,"p1_q27",8,"1","27"
14,0,"p1_q28",8,"1","28"
14,0,"p1_q29",6,"1","29"
14,0,"p1_q30",7,"1","30"
14,0,"p1_q31",8,"1","31"
14,0,"p1_q32",8,"1","32"
14,0,"p1_q33",8,"1","33"
14,0,"p1_q34",4,"1","34"
14,0,"p1_q35",8,"1","35"
14,0,"p1_q36",9,"1","36"
14,0,"p1_q37",4,"1","37"
14,0,"p1_q38",8,"1","38"
14,0,"p1_q39",7,"1","39"
14,0,"p1_q40",4,"1","40"
14,0,"p1_q41",6,"1","41"
14,0,"p2_example",0,"2",NA
14,0,"p2_q1a",6,"2","1a"
14,0,"p2_q2a",0,"2","2a"
14,0,"p2_q3a",0,"2","3a"
14,0,"p2_q4a",0,"2","4a"
14,0,"p2_q5a",0,"2","5a"
14,0,"p2_q6a",3,"2","6a"
14,0,"p2_q7a",0,"2","7a"
14,0,"p2_q8a",0,"2","8a"
14,0,"p2_q9a",0,"2","9a"
14,0,"p2_q10a",0,"2","10a"
14,0,"p2_q11a",0,"2","11a"
14,0,"p2_q12a",0,"2","12a"
14,0,"p2_q13a",0,"2","13a"
14,0,"p2_q14a",0,"2","14a"
14,0,"p2_q15a",2,"2","15a"
14,0,"p2_q16a",2,"2","16a"
14,0,"p2_q17a",0,"2","17a"
14,0,"p2_q18a",0,"2","18a"
14,0,"p2_q19a",3,"2","19a"
14,0,"p3_q1___0",0,"3","1___0"
14,0,"p3_q1___1",0,"3","1___1"
14,0,"p3_q1___2",0,"3","1___2"
14,0,"p3_q1___3",0,"3","1___3"
14,0,"p3_q1___4",1,"3","1___4"
14,0,"p3_q1___5",1,"3","1___5"
14,0,"p3_q1___6",0,"3","1___6"
14,0,"p4_q1",0,"4","1"
14,0,"p4_q2",0,"4","2"
14,0,"p4_q3",0,"4","3"
14,0,"p4_q5",0,"4","5"
14,0,"p4_q6",0,"4","6"
14,0,"p4_q7",1,"4","7"
14,0,"p4_q9",0,"4","9"
14,0,"p4_q10",0,"4","10"
14,0,"p4_q11",1,"4","11"
14,0,"p4_q12",1,"4","12"
14,0,"p4_q13",1,"4","13"
14,0,"p4_q14",1,"4","14"
14,0,"p4_q15",0,"4","15"
14,0,"p4_q16",1,"4","16"
14,0,"p4_q17",0,"4","17"
14,0,"p4_q18",0,"4","18"
14,0,"p4_q19",1,"4","19"
14,0,"p4_q20",0,"4","20"
14,0,"p4_q21",1,"4","21"
14,0,"p4_q22",0,"4","22"
14,0,"p4_q23",0,"4","23"
14,0,"p4_q24",0,"4","24"
14,5,"p1_q1",2,"1","1"
14,5,"p1_q2",3,"1","2"
14,5,"p1_q3",2,"1","3"
14,5,"p1_q4",2,"1","4"
14,5,"p1_q5",3,"1","5"
14,5,"p1_q6",1,"1","6"
14,5,"p1_q7",2,"1","7"
14,5,"p1_q8",3,"1","8"
14,5,"p1_q9",2,"1","9"
14,5,"p1_q10",2,"1","10"
14,5,"p1_q11",3,"1","11"
14,5,"p1_q12",6,"1","12"
14,5,"p1_q13",3,"1","13"
14,5,"p1_q14",3,"1","14"
14,5,"p1_q15",1,"1","15"
14,5,"p1_q16",3,"1","16"
14,5,"p1_q17",1,"1","17"
14,5,"p1_q18",6,"1","18"
14,5,"p1_q19",1,"1","19"
14,5,"p1_q20",1,"1","20"
14,5,"p1_q22",6,"1","22"
14,5,"p1_q21",7,"1","21"
14,5,"p1_q23",6,"1","23"
14,5,"p1_q24",3,"1","24"
14,5,"p1_q25",7,"1","25"
14,5,"p1_q26",7,"1","26"
14,5,"p1_q27",7,"1","27"
14,5,"p1_q28",6,"1","28"
14,5,"p1_q29",7,"1","29"
14,5,"p1_q30",4,"1","30"
14,5,"p1_q31",5,"1","31"
14,5,"p1_q32",7,"1","32"
14,5,"p1_q33",7,"1","33"
14,5,"p1_q34",6,"1","34"
14,5,"p1_q35",6,"1","35"
14,5,"p1_q36",6,"1","36"
14,5,"p1_q37",4,"1","37"
14,5,"p1_q38",7,"1","38"
14,5,"p1_q39",4,"1","39"
14,5,"p1_q40",7,"1","40"
14,5,"p1_q41",7,"1","41"
14,5,"p2_example",0,"2",NA
14,5,"p2_q1a",6,"2","1a"
14,5,"p2_q2a",0,"2","2a"
14,5,"p2_q3a",2,"2","3a"
14,5,"p2_q4a",0,"2","4a"
14,5,"p2_q5a",0,"2","5a"
14,5,"p2_q6a",1,"2","6a"
14,5,"p2_q7a",0,"2","7a"
14,5,"p2_q8a",6,"2","8a"
14,5,"p2_q9a",0,"2","9a"
14,5,"p2_q10a",0,"2","10a"
14,5,"p2_q11a",0,"2","11a"
14,5,"p2_q12a",0,"2","12a"
14,5,"p2_q13a",0,"2","13a"
14,5,"p2_q14a",0,"2","14a"
14,5,"p2_q15a",1,"2","15a"
14,5,"p2_q16a",1,"2","16a"
14,5,"p2_q17a",0,"2","17a"
14,5,"p2_q18a",0,"2","18a"
14,5,"p2_q19a",1,"2","19a"
14,5,"p3_q1___0",0,"3","1___0"
14,5,"p3_q1___1",0,"3","1___1"
14,5,"p3_q1___2",0,"3","1___2"
14,5,"p3_q1___3",0,"3","1___3"
14,5,"p3_q1___4",1,"3","1___4"
14,5,"p3_q1___5",1,"3","1___5"
14,5,"p3_q1___6",0,"3","1___6"
14,5,"p4_q1",0,"4","1"
14,5,"p4_q2",0,"4","2"
14,5,"p4_q3",0,"4","3"
14,5,"p4_q5",0,"4","5"
14,5,"p4_q6",0,"4","6"
14,5,"p4_q7",1,"4","7"
14,5,"p4_q9",0,"4","9"
14,5,"p4_q10",0,"4","10"
14,5,"p4_q11",0,"4","11"
14,5,"p4_q12",0,"4","12"
14,5,"p4_q13",0,"4","13"
14,5,"p4_q14",0,"4","14"
14,5,"p4_q15",0,"4","15"
14,5,"p4_q16",0,"4","16"
14,5,"p4_q17",0,"4","17"
14,5,"p4_q18",5,"4","18"
14,5,"p4_q19",1,"4","19"
14,5,"p4_q20",0,"4","20"
14,5,"p4_q21",1,"4","21"
14,5,"p4_q22",0,"4","22"
14,5,"p4_q23",0,"4","23"
14,5,"p4_q24",0,"4","24"
15,0,"p1_q1",8,"1","1"
15,0,"p1_q2",6,"1","2"
15,0,"p1_q3",1,"1","3"
15,0,"p1_q4",1,"1","4"
15,0,"p1_q5",1,"1","5"
15,0,"p1_q6",1,"1","6"
15,0,"p1_q7",1,"1","7"
15,0,"p1_q8",1,"1","8"
15,0,"p1_q9",1,"1","9"
15,0,"p1_q10",1,"1","10"
15,0,"p1_q11",1,"1","11"
15,0,"p1_q12",1,"1","12"
15,0,"p1_q13",1,"1","13"
15,0,"p1_q14",1,"1","14"
15,0,"p1_q15",1,"1","15"
15,0,"p1_q16",1,"1","16"
15,0,"p1_q17",1,"1","17"
15,0,"p1_q18",1,"1","18"
15,0,"p1_q19",1,"1","19"
15,0,"p1_q20",1,"1","20"
15,0,"p1_q22",8,"1","22"
15,0,"p1_q21",5,"1","21"
15,0,"p1_q23",5,"1","23"
15,0,"p1_q24",5,"1","24"
15,0,"p1_q25",5,"1","25"
15,0,"p1_q26",5,"1","26"
15,0,"p1_q27",1,"1","27"
15,0,"p1_q28",1,"1","28"
15,0,"p1_q29",1,"1","29"
15,0,"p1_q30",1,"1","30"
15,0,"p1_q31",6,"1","31"
15,0,"p1_q32",1,"1","32"
15,0,"p1_q33",6,"1","33"
15,0,"p1_q34",6,"1","34"
15,0,"p1_q35",6,"1","35"
15,0,"p1_q36",5,"1","36"
15,0,"p1_q37",5,"1","37"
15,0,"p1_q38",1,"1","38"
15,0,"p1_q39",8,"1","39"
15,0,"p1_q40",8,"1","40"
15,0,"p1_q41",1,"1","41"
15,0,"p2_example",6,"2",NA
15,0,"p2_q1a",6,"2","1a"
15,0,"p2_q2a",0,"2","2a"
15,0,"p2_q3a",6,"2","3a"
15,0,"p2_q4a",0,"2","4a"
15,0,"p2_q5a",0,"2","5a"
15,0,"p2_q6a",0,"2","6a"
15,0,"p2_q7a",6,"2","7a"
15,0,"p2_q8a",6,"2","8a"
15,0,"p2_q9a",6,"2","9a"
15,0,"p2_q10a",6,"2","10a"
15,0,"p2_q11a",0,"2","11a"
15,0,"p2_q12a",0,"2","12a"
15,0,"p2_q13a",0,"2","13a"
15,0,"p2_q14a",0,"2","14a"
15,0,"p2_q15a",6,"2","15a"
15,0,"p2_q16a",6,"2","16a"
15,0,"p2_q17a",6,"2","17a"
15,0,"p2_q18a",0,"2","18a"
15,0,"p2_q19a",6,"2","19a"
15,0,"p3_q1___0",0,"3","1___0"
15,0,"p3_q1___1",1,"3","1___1"
15,0,"p3_q1___2",0,"3","1___2"
15,0,"p3_q1___3",0,"3","1___3"
15,0,"p3_q1___4",1,"3","1___4"
15,0,"p3_q1___5",0,"3","1___5"
15,0,"p3_q1___6",0,"3","1___6"
15,0,"p4_q1",0,"4","1"
15,0,"p4_q2",10,"4","2"
15,0,"p4_q3",0,"4","3"
15,0,"p4_q5",0,"4","5"
15,0,"p4_q6",0,"4","6"
15,0,"p4_q7",0,"4","7"
15,0,"p4_q9",0,"4","9"
15,0,"p4_q10",0,"4","10"
15,0,"p4_q11",1,"4","11"
15,0,"p4_q12",1,"4","12"
15,0,"p4_q13",0,"4","13"
15,0,"p4_q14",0,"4","14"
15,0,"p4_q15",0,"4","15"
15,0,"p4_q16",0,"4","16"
15,0,"p4_q17",1,"4","17"
15,0,"p4_q18",5,"4","18"
15,0,"p4_q19",5,"4","19"
15,0,"p4_q20",0,"4","20"
15,0,"p4_q21",5,"4","21"
15,0,"p4_q22",5,"4","22"
15,0,"p4_q23",0,"4","23"
15,0,"p4_q24",0,"4","24"
16,0,"p1_q1",6,"1","1"
16,0,"p1_q2",8,"1","2"
16,0,"p1_q3",7,"1","3"
16,0,"p1_q4",0,"1","4"
16,0,"p1_q5",0,"1","5"
16,0,"p1_q6",0,"1","6"
16,0,"p1_q7",0,"1","7"
16,0,"p1_q8",0,"1","8"
16,0,"p1_q9",0,"1","9"
16,0,"p1_q10",0,"1","10"
